# t, hp, hx
3.781716319699999773e-01 4.290651398300000113e-02 2.363128212600000000e-01
3.782622245999999744e-01 5.924989147299999925e-02 2.245676059499999988e-01
3.783527953599999938e-01 7.383621476099999636e-02 1.957531317400000026e-01
3.784437260499999844e-01 8.423414893500000278e-02 1.603757065599999976e-01
3.785345651300000003e-01 8.749682198699999802e-02 1.301058350000000030e-01
3.786253702399999810e-01 8.126726240400000689e-02 1.118155556100000059e-01
3.787160121800000057e-01 6.716305510900000275e-02 1.042218755699999971e-01
3.788065898699999878e-01 4.945086258499999804e-02 1.004610447899999953e-01
3.788972732199999971e-01 3.258796380600000042e-02 9.681945389799999357e-02
3.789881494299999765e-01 2.030927000000000079e-02 9.384566663299999389e-02
3.790781743700000206e-01 1.505043946999999951e-02 9.329120395999999926e-02
3.791690008199999906e-01 1.699307399599999865e-02 9.830506966099999966e-02
3.792598700900000064e-01 2.372379950500000043e-02 1.117083026799999962e-01
3.793505078700000199e-01 3.256429897199999979e-02 1.352326587999999885e-01
3.794412021599999907e-01 4.108591778000000166e-02 1.664022573299999974e-01
3.795321838899999856e-01 4.730627565799999656e-02 1.972611492000000133e-01
3.796230689299999739e-01 5.101033204100000051e-02 2.196480285400000121e-01
3.797139097100000193e-01 5.355629245000000094e-02 2.284034777800000027e-01
3.798046640300000165e-01 5.612078584099999823e-02 2.207659801100000097e-01
3.798954801700000217e-01 6.009187819499999667e-02 1.970542776499999982e-01
3.799862275399999989e-01 6.605332188099999335e-02 1.631384819399999964e-01
3.800764995199999996e-01 7.251931169299999369e-02 1.268122950799999982e-01
3.801674929400000180e-01 7.571879920400000075e-02 9.590826090199999765e-02
3.802583165000000265e-01 7.218302716100000183e-02 7.758938358299999338e-02
3.803492589599999918e-01 6.153365726699999705e-02 7.584778570899999850e-02
3.804402013800000093e-01 4.559940064399999743e-02 8.924692394000000029e-02
3.805312991099999986e-01 2.819492616499999840e-02 1.130211038499999987e-01
3.806224335999999764e-01 1.373528291900000080e-02 1.418327352300000066e-01
3.807135888700000081e-01 4.755024637300000155e-03 1.710086479000000048e-01
3.808044943800000248e-01 2.370432920500000016e-03 1.956383834100000052e-01
3.808952183200000063e-01 6.936159768499999649e-03 2.109824321700000116e-01
3.809857816200000191e-01 1.824967663900000162e-02 2.152498848999999936e-01
3.810765615799999728e-01 3.513314863599999865e-02 2.103012050099999919e-01
3.811674178300000215e-01 5.503441743399999780e-02 1.986017302900000003e-01
3.812583083300000175e-01 7.493751960099999387e-02 1.824202429400000047e-01
3.813493953800000114e-01 9.050247485600000641e-02 1.632638475700000091e-01
3.814403554999999946e-01 9.640162616700000131e-02 1.432868224000000135e-01
3.815314409000000184e-01 9.091639090099999654e-02 1.265802317999999982e-01
3.816224256799999881e-01 7.663658998000000278e-02 1.160608940300000003e-01
3.817134896900000185e-01 5.713332411500000180e-02 1.129845678999999992e-01
3.818042309399999890e-01 3.629301340600000342e-02 1.152619034000000042e-01
3.818950101899999949e-01 1.776898429000000126e-02 1.185820566800000059e-01
3.819858072599999765e-01 4.032835928400000346e-03 1.190166584200000044e-01
3.820766101599999964e-01 -2.584672913900000046e-03 1.168903874799999965e-01
3.821676012099999853e-01 -1.136666789199999991e-03 1.181956898699999953e-01
3.822586839600000119e-01 6.904293029600000117e-03 1.284802224100000112e-01
3.823498596100000091e-01 1.933638420200000166e-02 1.472280772400000048e-01
3.824405897700000057e-01 3.404674690400000259e-02 1.690015061100000049e-01
3.825312719799999761e-01 4.830888112699999876e-02 1.882648004099999883e-01
3.826220002999999870e-01 5.887657176399999776e-02 2.016422856900000060e-01
3.827129684600000248e-01 6.425126513899999392e-02 2.054513151700000095e-01
3.828038256899999880e-01 6.511842817200000355e-02 1.975102997900000101e-01
3.828949711499999853e-01 6.165958897599999738e-02 1.810573043200000010e-01
3.829859397100000007e-01 5.419670593400000014e-02 1.608308059899999920e-01
3.830767065499999791e-01 4.472306817999999878e-02 1.402078153200000121e-01
3.831673067199999894e-01 3.563790300700000330e-02 1.200740080900000034e-01
3.832581664799999954e-01 2.763673881400000032e-02 1.014676738899999986e-01
3.833488528299999754e-01 2.015404118900000069e-02 8.934325392299999335e-02
3.834396487000000242e-01 1.388295457299999931e-02 8.930596370299999365e-02
3.835306073199999943e-01 1.001080915899999965e-02 1.016754920799999989e-01
3.836213934600000153e-01 8.889711464900000235e-03 1.218973217299999939e-01
3.837121522299999921e-01 1.012980361699999943e-02 1.449207925000000063e-01
3.838032347199999972e-01 1.281846620799999975e-02 1.671303628899999949e-01
3.838939425599999788e-01 1.632739235899999947e-02 1.861463498600000044e-01
3.839846924099999947e-01 2.004469710000000154e-02 2.000666240500000026e-01
3.840756327700000083e-01 2.374747341500000122e-02 2.075952208100000085e-01
3.841662851000000045e-01 2.727397128400000162e-02 2.077244554899999873e-01
3.842572236799999819e-01 3.052530449100000071e-02 1.982896947299999935e-01
3.843483019500000264e-01 3.373737750200000302e-02 1.794101072200000035e-01
3.844394989200000112e-01 3.554197022399999822e-02 1.549436001900000026e-01
3.845303927900000085e-01 3.344392463499999690e-02 1.293610800699999952e-01
3.846211452900000216e-01 2.680479009999999981e-02 1.100055068400000030e-01
3.847122387799999932e-01 1.719498439199999840e-02 1.034842070800000013e-01
3.848030644200000072e-01 6.526029525299999710e-03 1.103855928899999950e-01
3.848939209900000269e-01 -2.915320052199999856e-03 1.260888164800000044e-01
3.849848479499999865e-01 -1.014418920899999924e-02 1.449824221200000096e-01
3.850756946100000189e-01 -1.516885450400000043e-02 1.640055900100000075e-01
3.851666878100000191e-01 -1.737112444200000078e-02 1.810685200000000106e-01
3.852575279500000116e-01 -1.628861894200000007e-02 1.929885593200000027e-01
3.853481287500000185e-01 -1.095419776200000014e-02 1.963919782799999902e-01
3.854390476199999749e-01 -1.334649186799999982e-03 1.910246973099999912e-01
3.855298427200000155e-01 1.100806305700000043e-02 1.797943911900000136e-01
3.856204482400000244e-01 2.474259030600000145e-02 1.659316297300000020e-01
3.857113356999999909e-01 3.748824005100000190e-02 1.526649286200000011e-01
3.858020722800000191e-01 4.604227891800000139e-02 1.428206798599999938e-01
3.858929091100000153e-01 4.867942431399999853e-02 1.374551406099999984e-01
3.859837979899999882e-01 4.571706154599999850e-02 1.370143745899999876e-01
3.860745761500000151e-01 3.745053036100000343e-02 1.410278649099999948e-01
3.861652835100000125e-01 2.424546619100000078e-02 1.465492897700000074e-01
3.862561482699999882e-01 7.324381852599999750e-03 1.511614800799999936e-01
3.863468577799999970e-01 -1.127966938899999973e-02 1.542561099199999952e-01
3.864378254299999926e-01 -2.857404111099999880e-02 1.541009432800000134e-01
3.865287718300000064e-01 -4.118718668000000138e-02 1.488794608900000094e-01
3.866197756499999971e-01 -4.579317737900000240e-02 1.407871973500000040e-01
3.867108558399999785e-01 -4.144190321499999913e-02 1.349085965100000062e-01
3.868018573900000034e-01 -2.839143652700000173e-02 1.353005899799999967e-01
3.868929829400000187e-01 -6.995685548000000163e-03 1.428557013900000061e-01
3.869841427399999811e-01 1.998713766099999983e-02 1.551702177300000041e-01
3.870745840500000035e-01 4.617265723200000144e-02 1.684644734500000129e-01
3.871654474399999768e-01 6.362791948099999484e-02 1.776826323000000041e-01
3.872563696099999841e-01 6.782431441099999458e-02 1.782194401999999955e-01
3.873470170800000223e-01 5.956683797000000141e-02 1.700060177100000125e-01
3.874379709799999905e-01 4.347965541399999995e-02 1.576746906300000028e-01
3.875289202400000188e-01 2.461885501700000062e-02 1.453935929700000129e-01
3.876197406999999928e-01 7.094842130400000335e-03 1.354802787899999916e-01
3.877105363800000259e-01 -7.741618636499999866e-03 1.279814510099999969e-01
3.878012351099999755e-01 -2.043490827700000095e-02 1.223814617900000068e-01
3.878923326600000054e-01 -3.158088280100000006e-02 1.204932192999999957e-01
3.879830522800000181e-01 -4.018817343199999892e-02 1.257400762399999983e-01
3.880738553399999957e-01 -4.384319921200000025e-02 1.396441425999999930e-01
3.881649032699999724e-01 -4.133528954099999903e-02 1.584272337100000039e-01
3.882559681500000193e-01 -3.270796409400000132e-02 1.748802659800000048e-01
3.883471826000000071e-01 -1.896680302799999898e-02 1.822363602900000101e-01
3.884381797199999986e-01 -1.051480059899999927e-03 1.792470848499999880e-01
3.885293270599999849e-01 1.837024920800000086e-02 1.691330800999999995e-01
3.886202346700000088e-01 3.507547774199999691e-02 1.557396290599999955e-01
3.887114287399999757e-01 4.766926197100000012e-02 1.433118284100000084e-01
3.888022998799999796e-01 5.770993457299999907e-02 1.345921989499999916e-01
3.888933395099999912e-01 6.344259282899999963e-02 1.305668924800000019e-01
3.889842493999999817e-01 5.998716596900000031e-02 1.290162928699999934e-01
3.890748443400000034e-01 4.425172394299999729e-02 1.272168745499999976e-01
3.891657925500000004e-01 1.822439890399999915e-02 1.264749052399999907e-01
3.892566062100000224e-01 -1.045962628900000066e-02 1.291086868599999882e-01
3.893475748099999856e-01 -3.204179814199999837e-02 1.358443698000000033e-01
3.894383318499999858e-01 -4.099695822800000083e-02 1.466326998799999948e-01
3.895295473800000075e-01 -3.742459917100000172e-02 1.606448545799999961e-01
3.896206909500000148e-01 -2.450678420200000027e-02 1.768485282299999961e-01
3.897116247899999886e-01 -6.551803186800000088e-03 1.931846716099999972e-01
3.898025394299999835e-01 1.119814505800000026e-02 2.048758340600000116e-01
3.898934315200000000e-01 2.478091750700000054e-02 2.034522095100000094e-01
3.899843240499999975e-01 3.244962829700000218e-02 1.844171123899999987e-01
3.900746411700000138e-01 3.416110488799999761e-02 1.532668903499999902e-01
3.901656228900000078e-01 3.102093599499999854e-02 1.216433230500000018e-01
3.902567005099999986e-01 2.379799570800000125e-02 9.913108836499999466e-02
3.903473786000000167e-01 1.334326518799999924e-02 8.853808708900000324e-02
3.904383540299999900e-01 2.398828094900000169e-03 8.907991641500000168e-02
3.905294096699999939e-01 -5.811603212600000359e-03 1.001609305700000008e-01
3.906203555100000169e-01 -9.595321519500000715e-03 1.179769776899999983e-01
3.907108960899999817e-01 -8.234066984400000705e-03 1.352146440199999966e-01
3.908015299100000006e-01 -1.672726930600000085e-03 1.469990841400000137e-01
3.908923449200000233e-01 8.995152000200000789e-03 1.528597553300000134e-01
3.909834059599999745e-01 2.127781896000000006e-02 1.551490658299999881e-01
3.910739954899999926e-01 3.128617463999999737e-02 1.568780002000000062e-01
3.911649532700000043e-01 3.563541496400000202e-02 1.602600305300000139e-01
3.912560564500000004e-01 3.392245708999999665e-02 1.655069982700000109e-01
3.913470955900000270e-01 2.837549052199999852e-02 1.694230750500000104e-01
3.914381377899999737e-01 2.148438620000000035e-02 1.679558981000000006e-01
3.915292674599999967e-01 1.440752979500000037e-02 1.598949913200000128e-01
3.916200241900000267e-01 7.987954250399999581e-03 1.474180232700000037e-01
3.917107325899999992e-01 3.881560196700000083e-03 1.325986125399999938e-01
3.918016297099999878e-01 2.839432081699999871e-03 1.176555841400000052e-01
3.918925887299999911e-01 3.287881802499999923e-03 1.069290543599999976e-01
3.919837379400000210e-01 3.050498740300000133e-03 1.039539413399999945e-01
3.920745965599999883e-01 2.488071319700000100e-04 1.082787114999999994e-01
3.921653050500000237e-01 -5.710399665500000277e-03 1.164047458100000015e-01
3.922561934400000117e-01 -1.356971004900000069e-02 1.247435314399999995e-01
3.923472925700000058e-01 -2.108444185200000071e-02 1.309045215699999876e-01
3.924384817000000081e-01 -2.441128589300000165e-02 1.350884574600000054e-01
3.925294807299999911e-01 -1.949114469000000002e-02 1.414643328500000130e-01
3.926205590999999884e-01 -5.440811072699999924e-03 1.532917568899999916e-01
3.927117459700000257e-01 1.346096787100000032e-02 1.685524395000000120e-01
3.928025555399999869e-01 3.052544783700000125e-02 1.817366527300000034e-01
3.928933148200000058e-01 4.014782758600000251e-02 1.874454448200000012e-01
3.929843588999999970e-01 4.028859848099999863e-02 1.841178150599999952e-01
3.930748694499999751e-01 3.205152708999999683e-02 1.737425786200000044e-01
3.931656056699999735e-01 1.792877982200000164e-02 1.591822753300000115e-01
3.932566793999999755e-01 1.947782251300000022e-03 1.423266197499999941e-01
3.933475675199999966e-01 -1.281210539599999913e-02 1.245518679899999953e-01
3.934382723300000051e-01 -2.453871524600000076e-02 1.087181459199999950e-01
3.935289803500000017e-01 -3.078325443399999861e-02 9.903030076299999818e-02
3.936199997300000031e-01 -2.931827841400000065e-02 9.833448436699999962e-02
3.937111471599999968e-01 -1.973741678299999885e-02 1.074855261000000062e-01
3.938022789300000270e-01 -4.958841273900000193e-03 1.257158697699999883e-01
3.938933327699999931e-01 1.041930405399999968e-02 1.490072877499999948e-01
3.939846283099999735e-01 2.308458046399999852e-02 1.705590471300000022e-01
3.940753178899999987e-01 3.110878278800000007e-02 1.851822808499999917e-01
3.941662766599999812e-01 3.334280526800000033e-02 1.907170782400000042e-01
3.942572677899999767e-01 3.008003126800000079e-02 1.881406945599999880e-01
3.943484434200000277e-01 2.229146947999999934e-02 1.795136053899999973e-01
3.944390696300000276e-01 1.098184359000000006e-02 1.658551865100000022e-01
3.945299779800000017e-01 -2.755413587299999825e-03 1.481118297000000028e-01
3.946208585300000071e-01 -1.609906177100000127e-02 1.289599389499999915e-01
3.947117038299999825e-01 -2.390791683399999881e-02 1.123541502599999936e-01
3.948026819500000117e-01 -2.336196894800000173e-02 1.021551586300000064e-01
3.948933301199999968e-01 -1.626971776899999861e-02 1.000313004900000025e-01
3.949841015200000194e-01 -5.791098693799999822e-03 1.049780725299999939e-01
3.950748693999999728e-01 5.113286173699999569e-03 1.145904021599999933e-01
3.951658551000000186e-01 1.293861317699999958e-02 1.263315660000000062e-01
3.952567055899999793e-01 1.591278193199999885e-02 1.390307377199999916e-01
3.953477301300000191e-01 1.480262259200000076e-02 1.522713857000000115e-01
3.954388681100000080e-01 1.190646876100000078e-02 1.637787286400000097e-01
3.955297136700000049e-01 9.003989991300000856e-03 1.695799032499999970e-01
3.956207470599999998e-01 6.392630964900000018e-03 1.667888489799999874e-01
3.957118195800000127e-01 3.482532267299999831e-03 1.545279710399999895e-01
3.958026653300000253e-01 -4.124790342299999710e-05 1.358294035900000085e-01
3.958937942999999904e-01 -4.340716986899999762e-03 1.170337582999999987e-01
3.959848484099999788e-01 -9.376435910500000720e-03 1.035067863400000038e-01
3.960756523999999779e-01 -1.382558473299999938e-02 9.826510532599999626e-02
3.961662136999999917e-01 -1.614123285900000149e-02 1.025739783299999958e-01
3.962571633599999976e-01 -1.594993575499999844e-02 1.134939271999999971e-01
3.963481006499999793e-01 -1.399470860099999957e-02 1.239052823200000042e-01
3.964390155099999924e-01 -1.162138997100000022e-02 1.286942163400000005e-01
3.965301438900000197e-01 -9.095293184299999695e-03 1.277057077800000107e-01
3.966211383000000090e-01 -3.818118622800000059e-03 1.259777762400000056e-01
3.967122193600000069e-01 6.329211864100000272e-03 1.309233673100000106e-01
3.968034163099999900e-01 2.072780057599999878e-02 1.459387837899999985e-01
3.968943250799999989e-01 3.653724478800000203e-02 1.676252580300000017e-01
3.969851933599999882e-01 4.847256624099999939e-02 1.854843943199999956e-01
3.970757529699999733e-01 5.055052387700000038e-02 1.886751721899999901e-01
3.971667320000000223e-01 3.956946736999999992e-02 1.736343260100000063e-01
3.972575792499999925e-01 1.696561654199999977e-02 1.444666112699999894e-01
3.973483531399999991e-01 -1.278747245599999929e-02 1.105084786000000013e-01
3.974393130500000204e-01 -4.279357155599999851e-02 8.181397558200000086e-02
3.975302560499999749e-01 -6.431128415400000353e-02 6.603237191300000142e-02
3.976211990199999824e-01 -7.019384632300000593e-02 6.771042904400000062e-02
3.977121848199999810e-01 -5.862013158599999746e-02 8.546199162400000549e-02
3.978033321800000244e-01 -3.475921923099999783e-02 1.107825634699999978e-01
3.978942081399999831e-01 -6.643682110899999833e-03 1.345035317999999924e-01
3.979852168999999940e-01 1.958805983899999936e-02 1.511416529000000064e-01
3.980758658199999855e-01 4.012716846799999765e-02 1.591536201300000064e-01
3.981669482099999824e-01 5.209999397799999765e-02 1.605372950600000015e-01
3.982578156000000091e-01 5.453129401399999659e-02 1.577068855700000105e-01
3.983489139099999909e-01 4.763062401700000198e-02 1.527865545600000097e-01
3.984398654299999842e-01 3.312858208999999721e-02 1.469086806999999884e-01
3.985306088000000191e-01 1.425744489400000009e-02 1.387395160999999877e-01
3.986216694399999927e-01 -5.496374198500000342e-03 1.276075373599999951e-01
3.987124860099999779e-01 -2.368234905499999945e-02 1.144199152200000014e-01
3.988034659499999912e-01 -3.834333229899999917e-02 1.029053105200000012e-01
3.988946505400000064e-01 -4.703480091500000099e-02 9.842433906500000496e-02
3.989857999699999991e-01 -4.720890956800000149e-02 1.041661306899999972e-01
3.990767652400000198e-01 -3.870230495000000215e-02 1.174976279400000018e-01
3.991680786999999841e-01 -2.414081989699999944e-02 1.311068422699999958e-01
3.992591966499999812e-01 -7.040620068499999981e-03 1.401218318899999926e-01
3.993502259000000221e-01 1.086737126299999918e-02 1.451912019200000126e-01
3.994414511700000170e-01 2.963342395399999954e-02 1.482069387899999924e-01
3.995327678899999735e-01 4.655189603399999959e-02 1.466802386499999888e-01
3.996238721800000060e-01 5.539122302200000236e-02 1.357720269200000107e-01
3.997147702400000169e-01 5.210505021700000128e-02 1.151341199199999998e-01
3.998057984899999751e-01 3.881702719200000318e-02 9.135555577300000230e-02
3.998968271400000218e-01 2.153680805000000170e-02 7.265227061100000550e-02
3.999876495699999923e-01 5.545331883600000157e-03 6.454025318999999372e-02
4.000786341900000043e-01 -6.576125121299999932e-03 6.989647594299999711e-02
4.001696964299999992e-01 -1.364981104700000065e-02 9.269763395299999986e-02
4.002605671100000206e-01 -1.624439118800000137e-02 1.372985859199999936e-01
4.003515509200000211e-01 -1.692664124999999908e-02 1.971420996400000125e-01
4.004425289599999882e-01 -1.832671133499999896e-02 2.496824232700000090e-01
4.005333644499999846e-01 -2.141790928199999861e-02 2.683938274200000085e-01
4.006243338500000140e-01 -2.422517725899999905e-02 2.405584956000000052e-01
4.007151583599999900e-01 -2.267909790899999903e-02 1.752883614699999870e-01
4.008060842899999754e-01 -1.323306206500000047e-02 9.837226420500000401e-02
4.008970498700000218e-01 3.632123441199999834e-03 3.934112425599999713e-02
4.009881918500000086e-01 2.252641673199999930e-02 1.625730113999999948e-02
4.010783637700000015e-01 3.804724093200000101e-02 2.821360479700000048e-02
4.011689873900000092e-01 4.700548249300000314e-02 6.319165712700000603e-02
4.012600162900000211e-01 4.895455847900000157e-02 1.075789056099999974e-01
4.013506086099999925e-01 4.495533705399999691e-02 1.498156976899999993e-01
4.014416214400000071e-01 3.637709944800000123e-02 1.807457992900000088e-01
4.015326292799999974e-01 2.375856376899999900e-02 1.963508108600000024e-01
4.016239004200000129e-01 7.916598362700000627e-03 1.956275979000000054e-01
4.017149942500000126e-01 -8.361095393600000494e-03 1.802028928799999929e-01
4.018058713200000076e-01 -2.191067005699999862e-02 1.560714908999999984e-01
4.018967498300000107e-01 -3.081299206199999974e-02 1.326249710100000090e-01
4.019877673500000248e-01 -3.343289641299999893e-02 1.176037097599999942e-01
4.020784414099999871e-01 -2.904254024199999853e-02 1.139200113600000036e-01
4.021694105399999941e-01 -1.775298557399999921e-02 1.191558181399999944e-01
4.022605260900000146e-01 -2.314028366999999926e-03 1.271021317200000111e-01
4.023514852999999780e-01 1.304227924899999981e-02 1.332902048900000136e-01
4.024424539299999992e-01 2.601463847299999993e-02 1.380862737299999865e-01
4.025335440200000225e-01 3.534531796999999809e-02 1.415556219599999888e-01
4.026248432899999785e-01 4.028932024199999989e-02 1.401960766900000044e-01
4.027160363200000259e-01 4.032988648400000209e-02 1.314148568300000097e-01
4.028071006100000240e-01 3.552329821499999873e-02 1.159546150800000036e-01
4.028981268799999849e-01 2.655143576999999949e-02 9.687861157900000408e-02
4.029891005499999790e-01 1.396625173900000079e-02 7.932914823599999943e-02
4.030801817399999876e-01 -1.386102003900000065e-03 7.005889364700000621e-02
4.031714157599999848e-01 -1.726044483999999990e-02 7.433843009399999924e-02
4.032624292499999985e-01 -3.043346617900000162e-02 9.327657546499999730e-02
4.033535171600000080e-01 -3.753514777400000085e-02 1.228256420999999932e-01
4.034448856200000266e-01 -3.611488242799999748e-02 1.550271223499999906e-01
4.035359291999999765e-01 -2.648795398400000112e-02 1.819123472699999966e-01
4.036268680399999753e-01 -1.167923660199999929e-02 1.972914928399999990e-01
4.037183029199999940e-01 3.518769428499999956e-03 1.955978944900000072e-01
4.038093994099999917e-01 1.454346060900000084e-02 1.733866684400000024e-01
4.039004599300000109e-01 2.005212922799999922e-02 1.340663564700000088e-01
4.039915987200000114e-01 2.153284053700000103e-02 8.744618637300000108e-02
4.040820436600000010e-01 2.263516998300000097e-02 4.409240797200000145e-02
4.041728512300000187e-01 2.535421013700000017e-02 1.322477413199999938e-02
4.042636406899999812e-01 2.775266630100000145e-02 2.402524820800000082e-03
4.043546092299999950e-01 2.767314742400000041e-02 1.684145234399999844e-02
4.044457326700000022e-01 2.330726430199999907e-02 5.417730515799999702e-02
4.045369138400000120e-01 1.393096398899999928e-02 1.053924184399999964e-01
4.046279865799999875e-01 1.534719854100000070e-03 1.595578161700000053e-01
4.047189576399999877e-01 -9.599531660399999999e-03 2.062557292499999917e-01
4.048099207899999996e-01 -1.608950709400000165e-02 2.372288670000000099e-01
4.049008605500000191e-01 -1.837495327300000050e-02 2.465159379500000136e-01
4.049917675599999933e-01 -1.852403741599999848e-02 2.307191974299999948e-01
4.050829111500000024e-01 -1.623774997099999839e-02 1.902057178700000128e-01
4.051738147000000234e-01 -1.027991439699999995e-02 1.315476150700000124e-01
4.052649584299999885e-01 -2.115341409500000065e-03 6.943565190500000650e-02
4.053557801700000129e-01 4.909891735699999614e-03 1.978860827500000114e-02
4.054467452900000213e-01 1.059955131800000006e-02 -5.956690858400000115e-03
4.055378941200000198e-01 1.744846746699999993e-02 -2.894311851899999868e-03
4.056293109199999858e-01 2.480313081500000114e-02 2.758836442200000155e-02
4.057204858599999797e-01 3.030018545400000110e-02 7.559767869500000348e-02
4.058116768300000232e-01 3.361023113500000159e-02 1.261281081299999995e-01
4.059028298699999815e-01 3.447948557600000186e-02 1.674097758599999985e-01
4.059940973500000272e-01 3.155459246600000184e-02 1.928066334100000112e-01
4.060851624099999779e-01 2.437155452300000108e-02 2.000190134000000008e-01
4.061763881500000117e-01 1.376414083400000037e-02 1.913911616500000024e-01
4.062672443600000016e-01 1.171313262300000078e-03 1.723154756799999965e-01
4.063584185899999923e-01 -1.127023035299999990e-02 1.481329449400000109e-01
4.064495743900000124e-01 -2.096929996400000162e-02 1.214991400799999982e-01
4.065408951200000232e-01 -2.530964832900000142e-02 9.556738335099999870e-02
4.066322897099999834e-01 -2.292330056600000096e-02 7.531069237000000138e-02
4.067237160700000187e-01 -1.410996115899999966e-02 6.655026979299999423e-02
4.068148102499999919e-01 -3.471744497999999877e-04 7.239193130399999843e-02
4.069056110400000037e-01 1.534315502499999928e-02 8.993114431399999720e-02
4.069967662599999758e-01 2.963100724200000077e-02 1.121294898800000023e-01
4.070878280999999932e-01 4.061767950100000218e-02 1.314862979399999965e-01
4.071786932900000044e-01 4.653143155299999806e-02 1.437089863600000128e-01
4.072698584700000235e-01 4.571232360900000236e-02 1.488396703000000043e-01
4.073608790000000091e-01 3.842261504299999963e-02 1.494701448899999896e-01
4.074520350499999943e-01 2.630460238099999876e-02 1.484905730299999893e-01
4.075432114900000014e-01 1.050471001499999994e-02 1.476795436999999989e-01
4.076343248100000038e-01 -7.963407404400000070e-03 1.473768552799999965e-01
4.077256505999999892e-01 -2.632749633199999925e-02 1.470385568900000051e-01
4.078171255599999934e-01 -4.016057886399999888e-02 1.464007243600000119e-01
4.079085915899999804e-01 -4.606325057499999903e-02 1.450786630199999983e-01
4.079999999999999738e-01 -4.266179962200000036e-02 1.416664912499999984e-01
4.080914922300000192e-01 -3.006177096600000029e-02 1.356905958300000103e-01
4.081828828399999831e-01 -1.104995485500000034e-02 1.276189847599999982e-01
4.082743871799999757e-01 8.963644551799999569e-03 1.179251906199999950e-01
4.083658015700000199e-01 2.605290369899999903e-02 1.074872549800000021e-01
4.084568448700000021e-01 3.981981995000000163e-02 9.706087560899999411e-02
4.085482442600000264e-01 5.087924744700000196e-02 8.792279097900000673e-02
4.086391798299999767e-01 5.797684071399999972e-02 8.491084753100000548e-02
4.087301039299999772e-01 5.639229658199999828e-02 9.363739328100000037e-02
4.088212201699999992e-01 4.114615215700000161e-02 1.129768507399999955e-01
4.089124780899999756e-01 1.355709451700000054e-02 1.362338845399999887e-01
4.090036906200000266e-01 -1.681886571699999985e-02 1.571962805500000115e-01
4.090947518199999910e-01 -3.971263532199999918e-02 1.739176105699999919e-01
4.091859549699999876e-01 -5.037427676899999818e-02 1.860514182699999908e-01
4.092771282800000132e-01 -4.896020165300000310e-02 1.913177498799999987e-01
4.093683683300000098e-01 -3.822867346699999891e-02 1.862989407500000028e-01
4.094591816300000020e-01 -1.958619147899999871e-02 1.684226889300000085e-01
4.095502968099999919e-01 6.588359785600000212e-03 1.399763636099999875e-01
4.096414315099999870e-01 3.552278044300000159e-02 1.088269742700000015e-01
4.097323984799999819e-01 5.875769175099999908e-02 8.490631030299999882e-02
4.098236184599999832e-01 6.924508182999999928e-02 7.475913068400000250e-02
4.099148957600000087e-01 6.442523459000000507e-02 7.837260972100000556e-02
4.100056140400000215e-01 4.727032613300000130e-02 9.120620523700000148e-02
4.100968463799999908e-01 2.411513914699999969e-02 1.068226263000000009e-01
4.101881853300000103e-01 1.221614352299999927e-03 1.206317068400000053e-01
4.102795637500000203e-01 -1.573045332500000101e-02 1.325920972600000136e-01
4.103705820999999920e-01 -2.385056747800000029e-02 1.447438811400000025e-01
4.104616073799999820e-01 -2.344449122299999827e-02 1.575960438000000019e-01
4.105527668000000241e-01 -1.698023799800000080e-02 1.703335578100000081e-01
4.106441495200000014e-01 -8.901651323499999366e-03 1.807656076799999956e-01
4.107354611499999808e-01 -2.732794454199999855e-03 1.859578799299999863e-01
4.108268470600000000e-01 2.280004827400000048e-04 1.827745900199999884e-01
4.109183685800000263e-01 -3.222640978699999764e-04 1.699460314500000069e-01
4.110092288400000182e-01 -3.041896031099999842e-03 1.496439289200000022e-01
4.111002815900000051e-01 -5.545456849900000026e-03 1.266404858400000111e-01
4.111912956100000072e-01 -5.630319004099999802e-03 1.062000617799999935e-01
4.112824891999999899e-01 -1.765565686099999920e-03 9.291559607299999801e-02
4.113737463500000135e-01 6.033982547500000432e-03 8.861092304999999836e-02
4.114653493300000076e-01 1.454690379700000064e-02 9.299945427399999853e-02
4.115569979400000022e-01 1.988957238499999836e-02 1.040155364299999996e-01
4.116486458699999962e-01 2.151841047400000068e-02 1.175104049999999983e-01
4.117399740500000127e-01 1.922029809800000072e-02 1.302896181300000067e-01
4.118313016299999796e-01 1.149980860600000043e-02 1.424929706899999982e-01
4.119225409799999738e-01 -1.629606880199999932e-03 1.548824554100000084e-01
4.120137052400000277e-01 -1.851381242300000063e-02 1.661271079499999914e-01
4.121046170200000081e-01 -3.617659088099999670e-02 1.740093323599999908e-01
4.121955475999999896e-01 -5.047054011799999990e-02 1.770401798800000093e-01
4.122867194900000087e-01 -5.672671079299999863e-02 1.748302433900000008e-01
4.123780259400000037e-01 -5.193004230900000184e-02 1.666046624799999987e-01
4.124690746399999886e-01 -3.673344370900000211e-02 1.514629526500000101e-01
4.125600146699999748e-01 -1.412635512699999922e-02 1.314999167199999985e-01
4.126510775700000244e-01 1.062934538999999942e-02 1.117917032199999966e-01
4.127421385799999731e-01 3.105954150299999883e-02 9.722238335199999415e-02
4.128332956599999881e-01 4.220913839599999690e-02 9.072134904600000216e-02
4.129245204499999988e-01 4.230955697000000210e-02 9.170851737400000092e-02
4.130155808700000097e-01 3.230602524099999984e-02 9.741031799499999533e-02
